myear,price,transmission,km,Color,Drive Type,Doors,Length,Width,Height,Wheel Base,brand,fuel
2013,170000.0,manual,70821.0,new granite grey,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2022,860000.0,manual,10000.0,white,fwd,4.0,3993.0,1677.0,1532.0,2450.0,tata,cng
2020,635000.0,manual,20194.0,white,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2011,200000.0,manual,137372.0,superior white,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2019,450000.0,manual,68005.0,grey,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2017,500000.0,manual,50000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2014,255802.0,manual,56080.0,silver,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2022,1100000.0,manual,7482.0,white,2wd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2022,280000.0,manual,1000.0,blue,rwd,4.0,2752.0,1312.0,1652.0,1925.0,bajaj,cng
2016,250000.0,manual,76118.0,grey,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2014,650000.0,manual,74045.0,superior white,fwd,5.0,4265.0,1695.0,1685.0,2740.0,maruti,cng
2015,425000.0,manual,55410.0,grey,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2014,565000.0,manual,74000.0,grey,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,cng
2018,469000.0,manual,69110.0,grey,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2018,400000.0,manual,120000.0,white,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2009,110000.0,manual,198000.0,other,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,cng
2016,412000.0,manual,76630.0,white,rwd,5.0,3675.0,1475.0,1800.0,2350.0,maruti,cng
2012,165000.0,manual,50000.0,silver,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2016,795000.0,manual,71252.0,white,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2010,120000.0,manual,120000.0,black,fwd,4.0,4250.0,1670.0,1370.0,2440.0,hyundai,cng
2010,245000.0,manual,120000.0,white,fwd,4.0,4540.0,1760.0,1480.0,2600.0,toyota,cng
2021,1160000.0,manual,12000.0,grey,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2017,455000.0,manual,80000.0,golden,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2019,400000.0,manual,100000.0,gray,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,cng
2010,150000.0,manual,125000.0,other,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2021,510000.0,manual,30000.0,gray,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2014,299000.0,manual,70000.0,gray,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2013,215000.0,manual,70000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,590000.0,manual,40000.0,grey,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,cng
2022,794900.0,manual,10000.0,blue,fwd,5.0,3765.0,1677.0,1535.0,2400.0,tata,cng
2022,1000000.0,manual,20000.0,other,2wd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2015,350000.0,manual,150000.0,gray,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2022,1040000.0,manual,5000.0,white,2wd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2016,230000.0,manual,96000.0,white,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2021,610000.0,manual,30000.0,grey,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2016,300000.0,manual,197500.0,gray,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2021,700000.0,manual,90000.0,white,fwd,2.0,4855.0,1700.0,1725.0,3150.0,mahindra,cng
2016,450000.0,manual,50000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2018,360000.0,manual,50000.0,silver,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2010,110000.0,manual,120000.0,silver,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2022,625000.0,manual,3000.0,white,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2022,650000.0,manual,21000.0,white,fwd,5.0,3695.0,1655.0,1555.0,2435.0,maruti,cng
2022,625000.0,manual,3000.0,white,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2017,250000.0,manual,120000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2020,650000.0,manual,50000.0,other,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,cng
2014,190000.0,manual,105253.0,silver,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2016,375000.0,manual,73000.0,silver,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,550000.0,manual,51000.0,gray,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2011,220000.0,manual,90000.0,white,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2014,260000.0,manual,120000.0,white,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2019,420000.0,manual,110000.0,white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,cng
2017,230000.0,manual,200000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2016,265000.0,manual,57945.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2012,200000.0,manual,67000.0,white,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,cng
2014,280000.0,manual,60000.0,black,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2023,915000.0,manual,5800.0,red,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,cng
2011,200000.0,manual,40000.0,black,rwd,5.0,3675.0,1475.0,1800.0,2350.0,maruti,cng
2015,475000.0,manual,171089.0,serene blue,fwd,5.0,4265.0,1695.0,1685.0,2740.0,maruti,cng
2011,200000.0,manual,99826.0,red,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2017,300000.0,manual,148550.0,glistening grey,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2013,400000.0,manual,110000.0,gray,fwd,5.0,4265.0,1695.0,1685.0,2740.0,maruti,cng
2016,235000.0,manual,119011.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2022,813403.0,manual,20000.0,white,fwd,4.0,3993.0,1677.0,1532.0,2450.0,tata,cng
2008,91000.0,manual,148000.0,golden,fwd,5.0,3600.0,1475.0,1595.0,2360.0,maruti,cng
2018,450000.0,manual,42288.0,polar white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,cng
2016,385000.0,manual,60000.0,silver,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2014,200000.0,manual,61664.0,superior white,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2019,565000.0,manual,27000.0,grey,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2021,590000.0,manual,30000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2008,111000.0,manual,148000.0,golden,fwd,5.0,3600.0,1475.0,1595.0,2360.0,maruti,cng
2015,400000.0,manual,150000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,525000.0,manual,50000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2014,300000.0,manual,120000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,680000.0,manual,16000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2012,310000.0,manual,31817.0,brown,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2018,320000.0,manual,100000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2015,180000.0,manual,57531.0,new granite grey,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2016,450000.0,manual,38918.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2022,775000.0,manual,25000.0,white,fwd,5.0,3802.0,1677.0,1537.0,2400.0,tata,cng
2023,500000.0,manual,5000.0,silver,fwd,5.0,3445.0,1515.0,1475.0,2360.0,maruti,cng
2011,170000.0,manual,90000.0,other,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,cng
2018,400000.0,manual,100000.0,silver,fwd,5.0,3700.0,1735.0,1655.0,2385.0,mahindra,cng
2008,120000.0,manual,115000.0,silver,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2016,250000.0,manual,110000.0,other,fwd,5.0,3545.0,1490.0,1475.0,2360.0,maruti,cng
2015,700000.0,manual,49000.0,white,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,cng
2016,625000.0,manual,100000.0,other,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,cng
2022,715000.0,manual,15000.0,other,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2020,600000.0,manual,32000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2020,457000.0,manual,37427.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2021,750000.0,manual,17000.0,white,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,cng
2017,325000.0,manual,70000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2013,185000.0,manual,44936.0,superior white,fwd,5.0,3600.0,1475.0,1595.0,2360.0,maruti,cng
2017,450000.0,manual,120000.0,white,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,cng
2010,150000.0,manual,80000.0,other,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2009,100000.0,manual,51590.0,dark gray metallic,fwd,4.0,4250.0,1670.0,1370.0,2440.0,hyundai,cng
2021,542000.0,manual,40000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2010,210000.0,manual,100000.0,white,fwd,4.0,4490.0,1735.0,1550.0,2500.0,maruti,cng
2022,850000.0,manual,20000.0,gray,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,cng
2019,415000.0,manual,50000.0,white,rwd,5.0,3675.0,1475.0,1800.0,2350.0,maruti,cng
2016,280000.0,manual,120000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2013,260000.0,manual,94000.0,gray,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2020,540000.0,manual,30000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2017,360000.0,manual,40000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2019,415000.0,manual,17265.0,orange,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2017,250000.0,manual,100000.0,white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,cng
2021,950000.0,manual,60000.0,white,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2014,200000.0,manual,70000.0,white,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2023,335000.0,manual,90000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2021,500000.0,manual,35000.0,other,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2016,290000.0,manual,200000.0,white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,cng
2010,125000.0,manual,120000.0,silver,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2017,370000.0,manual,60000.0,brown,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2013,250000.0,manual,70000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2019,495000.0,manual,23250.0,silver,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2022,775000.0,manual,5000.0,other,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2021,700000.0,manual,40000.0,other,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2015,360000.0,manual,58000.0,gray,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2010,130000.0,manual,76000.0,white,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2012,180000.0,manual,73258.0,fire brick red,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2022,830000.0,manual,9300.0,white,fwd,4.0,3993.0,1677.0,1532.0,2450.0,tata,cng
2018,410000.0,manual,62000.0,silver,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2021,560000.0,manual,30000.0,gray,fwd,5.0,3565.0,1520.0,1564.0,2380.0,maruti,cng
2019,500000.0,manual,80000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2014,230000.0,manual,70000.0,white,fwd,4.0,3988.0,1620.0,1540.0,2450.0,tata,cng
2021,575000.0,manual,18700.0,silver,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2020,505000.0,manual,30000.0,other,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2018,340000.0,manual,40000.0,white,fwd,5.0,3430.0,1490.0,1475.0,2360.0,maruti,cng
2022,850000.0,manual,20000.0,other,fwd,4.0,3993.0,1677.0,1532.0,2450.0,tata,cng
2019,395000.0,manual,120000.0,white,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2016,270000.0,manual,120000.0,silver,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2018,360000.0,manual,120000.0,gray,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2020,550000.0,manual,120000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2021,550000.0,manual,25000.0,other,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2022,673000.0,manual,25000.0,other,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2011,120000.0,manual,100000.0,white,fwd,4.0,4250.0,1670.0,1370.0,2440.0,hyundai,cng
2019,465000.0,manual,70000.0,red,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,cng
2022,1035590.0,manual,5000.0,white,2wd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2015,450000.0,manual,110000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2015,300000.0,manual,80000.0,gray,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,700000.0,manual,60000.0,white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,cng
2019,489000.0,manual,67653.0,grey,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2011,100000.0,manual,41691.0,linen beige,fwd,4.0,4310.0,1710.0,1505.0,2480.0,chevrolet,cng
2022,952228.0,manual,5000.0,white,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2015,625000.0,manual,85000.0,white,fwd,5.0,4265.0,1695.0,1685.0,2740.0,maruti,cng
2017,806928.0,manual,7693.0,blue,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,cng
2018,290000.0,manual,120000.0,silver,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2016,320000.0,manual,78360.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2019,435000.0,manual,60000.0,gray,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2021,370000.0,manual,12326.0,granite grey,fwd,5.0,3445.0,1515.0,1475.0,2360.0,maruti,cng
2021,600000.0,manual,50000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2018,450000.0,manual,120000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2020,560000.0,manual,60000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2021,734999.0,manual,16000.0,silver,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,cng
2014,280000.0,manual,70000.0,silver,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,700000.0,manual,30000.0,other,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2009,285555.0,manual,208555.0,gold,fwd,4.0,4540.0,1760.0,1480.0,2600.0,toyota,cng
2015,340000.0,manual,90000.0,blue,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2017,390000.0,manual,120000.0,white,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2021,670000.0,manual,50000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2012,250000.0,manual,80000.0,black,fwd,4.0,4250.0,1670.0,1370.0,2440.0,hyundai,cng
2022,800000.0,manual,4000.0,blue,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2014,200000.0,manual,76919.0,superior white,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2010,180000.0,manual,70000.0,white,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2019,475000.0,manual,77000.0,imperial beige,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,cng
2018,410000.0,manual,80000.0,gray,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2014,80000.0,manual,60421.0,white,rwd,4.0,3099.0,1495.0,1652.0,2230.0,tata,cng
2013,325000.0,manual,50000.0,other,fwd,5.0,4500.0,1735.0,1550.0,2500.0,maruti,cng
2022,620000.0,manual,30000.0,white,fwd,5.0,3765.0,1677.0,1535.0,2400.0,tata,cng
2015,250000.0,manual,90000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2008,130000.0,manual,80000.0,silver,fwd,4.0,4250.0,1670.0,1370.0,2440.0,hyundai,cng
2020,490000.0,manual,110000.0,gray,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2021,662271.0,manual,25000.0,other,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2013,425000.0,manual,70000.0,other,fwd,4.0,4440.0,1695.0,1485.0,2550.0,honda,cng
2017,300000.0,manual,120000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,550000.0,manual,23000.0,gray,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2010,290000.0,manual,85000.0,silver,fwd,4.0,4540.0,1760.0,1480.0,2600.0,toyota,cng
2021,500000.0,manual,60000.0,white,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2011,165000.0,manual,90000.0,red,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2011,159500.0,manual,90000.0,red,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2020,500000.0,manual,47000.0,white,fwd,5.0,3565.0,1520.0,1564.0,2380.0,maruti,cng
2011,150000.0,manual,70000.0,white,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2010,87150.0,manual,120000.0,white,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2022,785000.0,manual,25000.0,grey,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,cng
2017,325000.0,manual,48000.0,grey,fwd,5.0,3430.0,1490.0,1475.0,2360.0,maruti,cng
2021,590000.0,manual,10000.0,silver,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2015,460000.0,manual,69000.0,black,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,cng
2016,315000.0,manual,72000.0,white,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2020,485000.0,manual,40000.0,grey,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2018,480000.0,manual,44000.0,blue,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,545000.0,manual,35000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2022,750000.0,manual,20000.0,white,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,cng
2013,150000.0,manual,129000.0,red,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2021,550000.0,manual,20000.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2017,410000.0,manual,65000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2022,800000.0,manual,3991.0,red,fwd,4.0,3993.0,1677.0,1532.0,2450.0,tata,cng
2014,487369.0,manual,111363.0,granite grey,fwd,5.0,4265.0,1695.0,1685.0,2740.0,maruti,cng
2016,350000.0,manual,70000.0,other,fwd,5.0,3600.0,1600.0,1560.0,2425.0,maruti,cng
2020,590000.0,manual,50000.0,silver,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2014,320000.0,manual,37300.0,grey,rwd,5.0,3675.0,1475.0,1800.0,2350.0,maruti,cng
2022,675000.0,manual,1900.0,gray,fwd,5.0,3765.0,1677.0,1535.0,2400.0,tata,cng
2020,300000.0,manual,100000.0,other,fwd,5.0,3445.0,1515.0,1475.0,2360.0,maruti,cng
2019,400000.0,manual,80000.0,white,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2011,210000.0,manual,50000.0,silver,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2018,410000.0,manual,70000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2021,600000.0,manual,60000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2018,400000.0,manual,25000.0,gray,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2013,162000.0,manual,90000.0,other,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2015,320000.0,manual,70000.0,white,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2017,658528.0,manual,69618.0,blue,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,cng
2012,155000.0,manual,90000.0,white,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,cng
2017,400000.0,manual,40000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2012,185000.0,manual,80000.0,white,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,cng
2018,475000.0,manual,70000.0,white,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2022,700000.0,manual,10000.0,white,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,cng
2020,549999.0,manual,29424.0,silver,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2010,179999.0,manual,83000.0,silver,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2016,355000.0,manual,30000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2016,355000.0,manual,30000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2016,390000.0,manual,100000.0,white,rwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2013,180000.0,manual,120000.0,white,rwd,5.0,3675.0,1475.0,1800.0,2350.0,maruti,cng
2014,715000.0,manual,68917.0,blue,2wd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2016,240000.0,manual,140000.0,gray,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,cng
2017,270000.0,manual,130000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2017,425000.0,manual,120000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2021,290000.0,manual,40000.0,other,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2015,320000.0,manual,60000.0,white,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2021,320000.0,manual,40000.0,white,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
2011,168000.0,manual,100000.0,white,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,cng
2012,310000.0,manual,64000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2019,610000.0,manual,40000.0,white,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,cng
2015,439000.0,manual,60000.0,gray,fwd,5.0,3600.0,1600.0,1560.0,2425.0,maruti,cng
2019,480000.0,manual,50000.0,gray,fwd,5.0,3695.0,1600.0,1560.0,2425.0,maruti,cng
2020,670000.0,manual,60000.0,white,fwd,4.0,3995.0,1680.0,1520.0,2450.0,hyundai,cng
2014,375000.0,manual,62000.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2014,200000.0,manual,86488.0,glistening grey,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2014,200000.0,manual,88567.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2014,695000.0,manual,34831.0,white,2wd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2015,725000.0,manual,57000.0,golden,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,cng
2018,339001.0,manual,49797.0,grey,fwd,5.0,3430.0,1490.0,1475.0,2360.0,maruti,cng
2021,613000.0,manual,11248.0,silver,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2022,726000.0,manual,1364.0,red,fwd,5.0,3695.0,1655.0,1555.0,2435.0,maruti,cng
2022,775000.0,manual,4200.0,white,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2022,575000.0,manual,4000.0,silver,fwd,5.0,3565.0,1520.0,1564.0,2380.0,maruti,cng
2019,911000.0,manual,61000.0,white,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2022,1175000.0,manual,35000.0,silver,2wd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2019,375000.0,manual,34000.0,grey,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2020,1085000.0,manual,21000.0,maroon,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,cng
2022,760000.0,manual,28000.0,blue,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2015,310000.0,manual,65000.0,grey,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2016,324000.0,manual,91229.0,white,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2021,464000.0,manual,30996.0,silver,fwd,5.0,3445.0,1515.0,1475.0,2360.0,maruti,cng
2020,521000.0,manual,61169.0,white,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,cng
2021,695000.0,manual,18504.0,white,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2018,392000.0,manual,83539.0,white,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,cng
2019,430000.0,manual,56767.0,white,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,cng
2022,711000.0,manual,13293.0,white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,cng
2021,719000.0,manual,50253.0,white,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,cng
2020,638000.0,manual,32078.0,red,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,cng
2022,592000.0,manual,4838.0,silver,fwd,5.0,3675.0,1475.0,1825.0,2350.0,maruti,cng
